id,boe,puesto_antes,puesto_despues,plazas_antes,plazas_despues,tipo,duplicacion,clave_correspondencia
101503,BOE-A-2025-22547,50372992,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22547:tabla=2:fila=32:codigo/plazas=50372992/1
101504,BOE-A-2025-22549,50374820,Servicio común de tramitación.,1,1,,,BOE-A-2025-22549:tabla=0:fila=0:codigo/plazas=50374820/1
101505,BOE-A-2025-22549,50374821,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=1:codigo/plazas=50374821/1
101506,BOE-A-2025-22549,50374822,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=2:codigo/plazas=50374822/1
101507,BOE-A-2025-22549,50374823,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=3:codigo/plazas=50374823/1
101508,BOE-A-2025-22549,50374837,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=0:fila=4:codigo/plazas=50374837/1
101509,BOE-A-2025-22549,50374871,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LOS ARCOS.,1,1,,,BOE-A-2025-22549:tabla=0:fila=5:codigo/plazas=50374871/1
101510,BOE-A-2025-22549,50374942,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,1,1,,,BOE-A-2025-22549:tabla=0:fila=6:codigo/plazas=50374942/1
101511,BOE-A-2025-22549,50374853,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=7:codigo/plazas=50374853/1
101512,BOE-A-2025-22549,50374854,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=8:codigo/plazas=50374854/1
101513,BOE-A-2025-22549,50374855,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=9:codigo/plazas=50374855/1
101514,BOE-A-2025-22549,50374868,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=0:fila=10:codigo/plazas=50374868/1
101515,BOE-A-2025-22549,50374848,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,1,1,,,BOE-A-2025-22549:tabla=0:fila=11:codigo/plazas=50374848/1
101516,BOE-A-2025-22549,50374873,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LERIN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=12:codigo/plazas=50374873/1
101517,BOE-A-2025-22549,50374844,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,1,1,,,BOE-A-2025-22549:tabla=0:fila=13:codigo/plazas=50374844/1
101518,BOE-A-2025-22549,50374877,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=14:codigo/plazas=50374877/1
101519,BOE-A-2025-22549,50374884,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=15:codigo/plazas=50374884/1
101520,BOE-A-2025-22549,50374885,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=16:codigo/plazas=50374885/1
101521,BOE-A-2025-22549,50374886,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=17:codigo/plazas=50374886/1
101522,BOE-A-2025-22549,50374887,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=18:codigo/plazas=50374887/1
101523,BOE-A-2025-22549,50374894,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=0:fila=19:codigo/plazas=50374894/1
101524,BOE-A-2025-22549,50374905,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=20:codigo/plazas=50374905/1
101525,BOE-A-2025-22549,50374906,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=21:codigo/plazas=50374906/1
101526,BOE-A-2025-22549,50374911,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=0:fila=22:codigo/plazas=50374911/1
101527,BOE-A-2025-22549,50374928,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=0:fila=23:codigo/plazas=50374928/1
101528,BOE-A-2025-22549,50374840,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,1,1,,,BOE-A-2025-22549:tabla=0:fila=24:codigo/plazas=50374840/1
101529,BOE-A-2025-22549,50374841,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,1,1,,,BOE-A-2025-22549:tabla=0:fila=25:codigo/plazas=50374841/1
101530,BOE-A-2025-22549,50374825,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=0:codigo/plazas=50374825/1
101531,BOE-A-2025-22549,50374826,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=1:codigo/plazas=50374826/1
101532,BOE-A-2025-22549,50374827,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=2:codigo/plazas=50374827/1
101533,BOE-A-2025-22549,50374828,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=3:codigo/plazas=50374828/1
101534,BOE-A-2025-22549,50374829,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=4:codigo/plazas=50374829/1
101535,BOE-A-2025-22549,50374830,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=5:codigo/plazas=50374830/1
101536,BOE-A-2025-22549,50374831,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=6:codigo/plazas=50374831/1
101537,BOE-A-2025-22549,50374832,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=7:codigo/plazas=50374832/1
101538,BOE-A-2025-22549,50374833,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=8:codigo/plazas=50374833/1
101539,BOE-A-2025-22549,50374834,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=9:codigo/plazas=50374834/1
101540,BOE-A-2025-22549,50374838,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=1:fila=10:codigo/plazas=50374838/1
101541,BOE-A-2025-22549,50374858,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=11:codigo/plazas=50374858/1
101542,BOE-A-2025-22549,50374862,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=12:codigo/plazas=50374862/1
101543,BOE-A-2025-22549,50374865,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=13:codigo/plazas=50374865/1
101544,BOE-A-2025-22549,50374889,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=14:codigo/plazas=50374889/1
101545,BOE-A-2025-22549,50374890,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=15:codigo/plazas=50374890/1
101546,BOE-A-2025-22549,50374891,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=16:codigo/plazas=50374891/1
101547,BOE-A-2025-22549,50374917,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=17:codigo/plazas=50374917/1
101548,BOE-A-2025-22549,50374919,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=18:codigo/plazas=50374919/1
101549,BOE-A-2025-22549,50374923,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=19:codigo/plazas=50374923/1
101550,BOE-A-2025-22549,50374924,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=20:codigo/plazas=50374924/1
101551,BOE-A-2025-22549,50374927,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=1:fila=21:codigo/plazas=50374927/1
101552,BOE-A-2025-22549,50374929,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=1:fila=22:codigo/plazas=50374929/1
101553,BOE-A-2025-22549,50374930,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=1:fila=23:codigo/plazas=50374930/1
101554,BOE-A-2025-22549,50374940,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=1:fila=24:codigo/plazas=50374940/1
101555,BOE-A-2025-22549,50374835,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=0:codigo/plazas=50374835/1
101556,BOE-A-2025-22549,50374836,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=1:codigo/plazas=50374836/1
101557,BOE-A-2025-22549,50374839,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=2:codigo/plazas=50374839/1
101558,BOE-A-2025-22549,50374943,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CARCASTILLO.,1,1,,,BOE-A-2025-22549:tabla=2:fila=3:codigo/plazas=50374943/1
101559,BOE-A-2025-22549,50374949,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE CORELLA.,1,1,,,BOE-A-2025-22549:tabla=2:fila=4:codigo/plazas=50374949/1
101560,BOE-A-2025-22549,50374866,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=5:codigo/plazas=50374866/1
101561,BOE-A-2025-22549,50374867,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=6:codigo/plazas=50374867/1
101562,BOE-A-2025-22549,50374870,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=7:codigo/plazas=50374870/1
101563,BOE-A-2025-22549,50374849,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE ESTERIBAR.,1,1,,,BOE-A-2025-22549:tabla=2:fila=8:codigo/plazas=50374849/1
101564,BOE-A-2025-22549,50374876,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE LODOSA.,1,1,,,BOE-A-2025-22549:tabla=2:fila=9:codigo/plazas=50374876/1
101565,BOE-A-2025-22549,50374846,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,1,1,,,BOE-A-2025-22549:tabla=2:fila=10:codigo/plazas=50374846/1
101566,BOE-A-2025-22549,50374847,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE ELORZ.,1,1,,,BOE-A-2025-22549:tabla=2:fila=11:codigo/plazas=50374847/1
101567,BOE-A-2025-22549,50374878,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SAN ADRIAN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=12:codigo/plazas=50374878/1
101568,BOE-A-2025-22549,50374851,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE SANGÜESA.,1,1,,,BOE-A-2025-22549:tabla=2:fila=13:codigo/plazas=50374851/1
101569,BOE-A-2025-22549,50374892,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=14:codigo/plazas=50374892/1
101570,BOE-A-2025-22549,50374893,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,,,BOE-A-2025-22549:tabla=2:fila=15:codigo/plazas=50374893/1
101571,BOE-A-2025-22549,50374896,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=16:codigo/plazas=50374896/1
101572,BOE-A-2025-22549,50374932,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=17:codigo/plazas=50374932/1
101573,BOE-A-2025-22549,50374934,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=18:codigo/plazas=50374934/1
101574,BOE-A-2025-22549,50374936,SERVICIO COMÚN GENERAL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=19:codigo/plazas=50374936/1
101575,BOE-A-2025-22549,50374941,OFICINA GENERAL DEL REGISTRO CIVIL.,1,1,,,BOE-A-2025-22549:tabla=2:fila=20:codigo/plazas=50374941/1
101576,BOE-A-2025-22549,50374842,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,1,1,,,BOE-A-2025-22549:tabla=2:fila=21:codigo/plazas=50374842/1
101577,BOE-A-2025-22549,50374843,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,1,1,,,BOE-A-2025-22549:tabla=2:fila=22:codigo/plazas=50374843/1
101578,BOE-A-2025-22549,50374882,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE YERRI.,1,1,,,BOE-A-2025-22549:tabla=2:fila=23:codigo/plazas=50374882/1
103193,BOE-A-2026-1572,0902/0913,SUBDIRECTOR/SUBDIRECTORA DE REGIMEN UNO.,1,1,,,BOE-A-2026-1572:tabla=1:fila=3:codigo/plazas=0902/0913/1
103195,BOE-A-2026-1572,0902,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.,1,1,,,BOE-A-2026-1572:tabla=1:fila=14:codigo/plazas=0902/1
103515,BOE-A-2026-2840,0902,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.CIS.,1,1,,,BOE-A-2026-2840:tabla=0:fila=5:codigo/plazas=0902/1
103517,BOE-A-2026-2840,0902/0913,ADMINISTRADOR/ADMINISTRADORA.,1,1,,,BOE-A-2026-2840:tabla=0:fila=7:codigo/plazas=0902/0913/1
105602,BOE-A-2026-9631,0921,GESTOR / GESTORA DE PRODUCCION,1,1,,,BOE-A-2026-9631:tabla=9:fila=1:codigo/plazas=0921/1
105603,BOE-A-2026-9631,0913 0921,GESTOR / GESTORA DE PRODUCCION,1,1,,,BOE-A-2026-9631:tabla=11:fila=0:codigo/plazas=0913 0921/1
105604,BOE-A-2026-9631,0913,GESTOR / GESTORA DE ASUNTOS ECONOMICOS Y ADMINISTRATIVOS,1,1,,,BOE-A-2026-9631:tabla=12:fila=0:codigo/plazas=0913/1
107314,BOE-A-2026-14682,0013,INSPECTOR / INSPECTORA ADJUNTO JEFE DE UNIDAD,1,1,,,BOE-A-2026-14682:tabla=5:fila=0:codigo/plazas=0013/1
107885,BOE-A-2026-16861,1603,INTERVENTOR/INTERVENTORA DELEGADO JEFE DE AREA.,1,1,,,BOE-A-2026-16861:tabla=2:fila=0:codigo/plazas=1603/1
44634,BOE-A-2022-16054,,,,,TOTAL_ROWS,SI,
44643,BOE-A-2022-16054,,,,,TOTAL_ROWS,SI,
44664,BOE-A-2022-16054,,,,,TOTAL_ROWS,SI,
44673,BOE-A-2022-16054,,,,,TOTAL_ROWS,SI,
44690,BOE-A-2022-16054,,,,,TOTAL_ROWS,SI,
47715,BOE-A-2022-20930,,,,,TOTAL_ROWS,SI,
51012,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
51017,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
51025,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
51055,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
51060,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
51067,BOE-A-2022-22774,,,,,TOTAL_ROWS,SI,
95102,BOE-A-2025-4444,,,,,TOTAL_ROWS,SI,
4150,BOE-A-2004-21227,,,,,NARRATIVE_ROW,NO,
31809,BOE-A-2019-7651,,,,,NARRATIVE_ROW,NO,
34855,BOE-A-2020-10185,,,,,NARRATIVE_ROW,NO,
