id,boe,puesto_antes,puesto_despues,puesto_normalizado_antes,puesto_normalizado_despues,plazas_antes,plazas_despues,campos_adicionales_modificados,clave_correspondencia,evidencia,candidatos_clave,confianza
101199,BOE-A-2025-22543,50372594,SERVICIO COMÚN DE TRAMITACIÓN.,50372594,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=232:codigo/plazas=50372594/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101200,BOE-A-2025-22543,50372595,SERVICIO COMÚN DE TRAMITACIÓN.,50372595,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=233:codigo/plazas=50372595/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101201,BOE-A-2025-22543,50372415,SERVICIO COMÚN DE TRAMITACIÓN.,50372415,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=1:fila=234:codigo/plazas=50372415/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101202,BOE-A-2025-22543,50370637,OFICINA DE JUSTICIA DE ALBOX.,50370637,OFICINA DE JUSTICIA DE ALBOX.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=1:codigo/plazas=50370637/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101203,BOE-A-2025-22543,50370869,SERVICIO COMÚN DE TRAMITACIÓN.,50370869,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=2:codigo/plazas=50370869/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101204,BOE-A-2025-22543,50370870,SERVICIO COMÚN DE TRAMITACIÓN.,50370870,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=3:codigo/plazas=50370870/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101205,BOE-A-2025-22543,50370868,SERVICIO COMÚN DE TRAMITACIÓN.,50370868,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=4:codigo/plazas=50370868/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101206,BOE-A-2025-22543,50370873,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,50370873,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=5:codigo/plazas=50370873/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101207,BOE-A-2025-22543,50370645,OFICINA DE JUSTICIA DE CARBONERAS.,50370645,OFICINA DE JUSTICIA DE CARBONERAS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=6:codigo/plazas=50370645/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101208,BOE-A-2025-22543,50370908,SERVICIO COMÚN GENERAL.,50370908,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=7:codigo/plazas=50370908/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101209,BOE-A-2025-22543,50370909,SERVICIO COMÚN GENERAL.,50370909,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=8:codigo/plazas=50370909/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101210,BOE-A-2025-22543,50370650,OFICINA DE JUSTICIA DE GARRUCHA.,50370650,OFICINA DE JUSTICIA DE GARRUCHA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=9:codigo/plazas=50370650/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101211,BOE-A-2025-22543,50370949,SERVICIO COMÚN DE TRAMITACIÓN.,50370949,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=10:codigo/plazas=50370949/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101212,BOE-A-2025-22543,50370948,SERVICIO COMÚN DE TRAMITACIÓN.,50370948,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=11:codigo/plazas=50370948/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101213,BOE-A-2025-22543,50370778,OFICINA DE JUSTICIA DE MOJONERA.,50370778,OFICINA DE JUSTICIA DE MOJONERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=12:codigo/plazas=50370778/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101214,BOE-A-2025-22543,50370652,OFICINA DE JUSTICIA DE MOJACAR.,50370652,OFICINA DE JUSTICIA DE MOJACAR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=13:codigo/plazas=50370652/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101215,BOE-A-2025-22543,50370959,SERVICIO COMÚN DE TRAMITACIÓN.,50370959,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=14:codigo/plazas=50370959/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101216,BOE-A-2025-22543,50371000,SERVICIO COMÚN GENERAL.,50371000,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=15:codigo/plazas=50371000/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101217,BOE-A-2025-22543,50371001,SERVICIO COMÚN GENERAL.,50371001,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=16:codigo/plazas=50371001/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101218,BOE-A-2025-22543,50371002,SERVICIO COMÚN GENERAL.,50371002,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=17:codigo/plazas=50371002/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101219,BOE-A-2025-22543,50371022,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,50371022,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=18:codigo/plazas=50371022/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101220,BOE-A-2025-22543,50371023,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,50371023,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=19:codigo/plazas=50371023/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101221,BOE-A-2025-22543,50371059,SERVICIO COMÚN DE TRAMITACIÓN.,50371059,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=20:codigo/plazas=50371059/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101222,BOE-A-2025-22543,50371061,SERVICIO COMÚN DE TRAMITACIÓN.,50371061,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=21:codigo/plazas=50371061/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101223,BOE-A-2025-22543,50371062,SERVICIO COMÚN DE TRAMITACIÓN.,50371062,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=22:codigo/plazas=50371062/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101224,BOE-A-2025-22543,50371067,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,50371067,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=23:codigo/plazas=50371067/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101225,BOE-A-2025-22543,50371096,SERVICIO COMÚN DE TRAMITACIÓN.,50371096,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=24:codigo/plazas=50371096/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101226,BOE-A-2025-22543,50371097,SERVICIO COMÚN DE TRAMITACIÓN.,50371097,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=25:codigo/plazas=50371097/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101227,BOE-A-2025-22543,50371095,SERVICIO COMÚN DE TRAMITACIÓN.,50371095,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=26:codigo/plazas=50371095/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101228,BOE-A-2025-22543,50371117,SERVICIO COMÚN DE TRAMITACIÓN.,50371117,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=27:codigo/plazas=50371117/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101229,BOE-A-2025-22543,50371115,SERVICIO COMÚN DE TRAMITACIÓN.,50371115,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=28:codigo/plazas=50371115/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101230,BOE-A-2025-22543,50371121,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,50371121,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=29:codigo/plazas=50371121/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101231,BOE-A-2025-22543,50370674,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,50370674,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=30:codigo/plazas=50370674/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101232,BOE-A-2025-22543,50370655,OFICINA DE JUSTICIA DE BORNOS.,50370655,OFICINA DE JUSTICIA DE BORNOS.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=31:codigo/plazas=50370655/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101233,BOE-A-2025-22543,50371161,SERVICIO COMÚN GENERAL.,50371161,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=32:codigo/plazas=50371161/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101234,BOE-A-2025-22543,50371157,SERVICIO COMÚN GENERAL.,50371157,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=33:codigo/plazas=50371157/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101235,BOE-A-2025-22543,50371158,SERVICIO COMÚN GENERAL.,50371158,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=34:codigo/plazas=50371158/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101236,BOE-A-2025-22543,50371181,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,50371181,OFICINA GENERAL DEL REGISTRO CIVIL DE CHICLANA DE LA FRONTERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=35:codigo/plazas=50371181/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101237,BOE-A-2025-22543,50371217,SERVICIO COMÚN GENERAL.,50371217,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=36:codigo/plazas=50371217/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101238,BOE-A-2025-22543,50371218,SERVICIO COMÚN GENERAL.,50371218,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=37:codigo/plazas=50371218/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101239,BOE-A-2025-22543,50371219,SERVICIO COMÚN GENERAL.,50371219,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=38:codigo/plazas=50371219/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101240,BOE-A-2025-22543,50371220,SERVICIO COMÚN GENERAL.,50371220,SERVICIO COMÚN GENERAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=39:codigo/plazas=50371220/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101241,BOE-A-2025-22543,50371228,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371228,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=40:codigo/plazas=50371228/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101242,BOE-A-2025-22543,50371229,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,50371229,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=41:codigo/plazas=50371229/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101243,BOE-A-2025-22543,50370680,OFICINA DE JUSTICIA DE MEDINA SIDONIA.,50370680,OFICINA DE JUSTICIA DE MEDINA SIDONIA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=42:codigo/plazas=50370680/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101244,BOE-A-2025-22543,50371260,SERVICIO COMÚN DE TRAMITACIÓN.,50371260,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=43:codigo/plazas=50371260/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101245,BOE-A-2025-22543,50371264,OFICINA GENERAL DEL REGISTRO CIVIL DE PUERTO REAL.,50371264,OFICINA GENERAL DEL REGISTRO CIVIL DE PUERTO REAL.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=44:codigo/plazas=50371264/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101246,BOE-A-2025-22543,50370662,OFICINA DE JUSTICIA DE PUERTO SERRANO.,50370662,OFICINA DE JUSTICIA DE PUERTO SERRANO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=45:codigo/plazas=50370662/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101247,BOE-A-2025-22543,50371242,SERVICIO COMÚN DE TRAMITACIÓN.,50371242,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=46:codigo/plazas=50371242/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101248,BOE-A-2025-22543,50371240,SERVICIO COMÚN DE TRAMITACIÓN.,50371240,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=47:codigo/plazas=50371240/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101249,BOE-A-2025-22543,50371296,SERVICIO COMÚN DE TRAMITACIÓN.,50371296,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=48:codigo/plazas=50371296/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101250,BOE-A-2025-22543,50371327,SERVICIO COMÚN DE TRAMITACIÓN.,50371327,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=49:codigo/plazas=50371327/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101251,BOE-A-2025-22543,50371328,SERVICIO COMÚN DE TRAMITACIÓN.,50371328,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=50:codigo/plazas=50371328/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101252,BOE-A-2025-22543,50371329,SERVICIO COMÚN DE TRAMITACIÓN.,50371329,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=51:codigo/plazas=50371329/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101253,BOE-A-2025-22543,50371332,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,50371332,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=52:codigo/plazas=50371332/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101254,BOE-A-2025-22543,50371384,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,50371384,OFICINA GENERAL DEL REGISTRO CIVIL DE UBRIQUE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=53:codigo/plazas=50371384/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101255,BOE-A-2025-22543,50370660,OFICINA DE JUSTICIA DE VILLAMARTIN.,50370660,OFICINA DE JUSTICIA DE VILLAMARTIN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=54:codigo/plazas=50370660/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101256,BOE-A-2025-22543,50371393,SERVICIO COMÚN DE TRAMITACIÓN.,50371393,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=55:codigo/plazas=50371393/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101257,BOE-A-2025-22543,50371396,OFICINA GENERAL DEL REGISTRO CIVIL DE BAENA.,50371396,OFICINA GENERAL DEL REGISTRO CIVIL DE BAENA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=56:codigo/plazas=50371396/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101258,BOE-A-2025-22543,50371404,SERVICIO COMÚN DE TRAMITACIÓN.,50371404,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=57:codigo/plazas=50371404/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101259,BOE-A-2025-22543,50370700,OFICINA DE JUSTICIA DE FUENTE PALMERA.,50370700,OFICINA DE JUSTICIA DE FUENTE PALMERA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=58:codigo/plazas=50370700/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101260,BOE-A-2025-22543,50371428,SERVICIO COMÚN DE TRAMITACIÓN.,50371428,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=59:codigo/plazas=50371428/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101261,BOE-A-2025-22543,50371429,SERVICIO COMÚN DE TRAMITACIÓN.,50371429,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=60:codigo/plazas=50371429/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101262,BOE-A-2025-22543,50371430,SERVICIO COMÚN DE TRAMITACIÓN.,50371430,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=61:codigo/plazas=50371430/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101263,BOE-A-2025-22543,50371435,OFICINA GENERAL DEL REGISTRO CIVIL DE LUCENA.,50371435,OFICINA GENERAL DEL REGISTRO CIVIL DE LUCENA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=62:codigo/plazas=50371435/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101264,BOE-A-2025-22543,50371446,SERVICIO COMÚN DE TRAMITACIÓN.,50371446,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=63:codigo/plazas=50371446/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101265,BOE-A-2025-22543,50371459,SERVICIO COMÚN DE TRAMITACIÓN.,50371459,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=64:codigo/plazas=50371459/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101266,BOE-A-2025-22543,50371470,SERVICIO COMÚN DE TRAMITACIÓN.,50371470,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=65:codigo/plazas=50371470/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101267,BOE-A-2025-22543,50371475,OFICINA GENERAL DEL REGISTRO CIVIL DE PEÑARROYA-PUEBLONUEVO.,50371475,OFICINA GENERAL DEL REGISTRO CIVIL DE PEÑARROYA-PUEBLONUEVO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=66:codigo/plazas=50371475/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101268,BOE-A-2025-22543,50371493,SERVICIO COMÚN DE TRAMITACIÓN.,50371493,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=67:codigo/plazas=50371493/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101269,BOE-A-2025-22543,50371509,SERVICIO COMÚN DE TRAMITACIÓN.,50371509,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=68:codigo/plazas=50371509/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101270,BOE-A-2025-22543,50371508,SERVICIO COMÚN DE TRAMITACIÓN.,50371508,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=69:codigo/plazas=50371508/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101271,BOE-A-2025-22543,50371513,OFICINA GENERAL DEL REGISTRO CIVIL DE POZOBLANCO.,50371513,OFICINA GENERAL DEL REGISTRO CIVIL DE POZOBLANCO.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=70:codigo/plazas=50371513/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101272,BOE-A-2025-22543,50371533,SERVICIO COMÚN DE TRAMITACIÓN.,50371533,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=71:codigo/plazas=50371533/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101273,BOE-A-2025-22543,50370682,OFICINA DE JUSTICIA DE RUTE.,50370682,OFICINA DE JUSTICIA DE RUTE.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=72:codigo/plazas=50370682/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101274,BOE-A-2025-22543,50370706,OFICINA DE JUSTICIA DE VILLANUEVA DE CORDOBA.,50370706,OFICINA DE JUSTICIA DE VILLANUEVA DE CORDOBA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=73:codigo/plazas=50370706/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101275,BOE-A-2025-22543,50370714,OFICINA DE JUSTICIA DE ALHAMA DE GRANADA.,50370714,OFICINA DE JUSTICIA DE ALHAMA DE GRANADA.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=74:codigo/plazas=50370714/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101276,BOE-A-2025-22543,50371555,SERVICIO COMÚN DE TRAMITACIÓN.,50371555,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=75:codigo/plazas=50371555/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101277,BOE-A-2025-22543,50371556,SERVICIO COMÚN DE TRAMITACIÓN.,50371556,SERVICIO COMÚN DE TRAMITACIÓN.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=76:codigo/plazas=50371556/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
101278,BOE-A-2025-22543,50371559,OFICINA GENERAL DEL REGISTRO CIVIL DE ALMUÑECAR.,50371559,OFICINA GENERAL DEL REGISTRO CIVIL DE ALMUÑECAR.,1,1,"puesto,puesto_normalizado",BOE-A-2025-22543:tabla=2:fila=77:codigo/plazas=50371559/1,https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-22543,1,ALTA
