id,boe,puesto_reconstruido,puesto_normalizado,estado,motivo
101571,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101572,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101573,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101574,BOE-A-2025-22549,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101575,BOE-A-2025-22549,OFICINA GENERAL DEL REGISTRO CIVIL.,OFICINA GENERAL DEL REGISTRO CIVIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101576,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101577,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE EGÜÉS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
101578,BOE-A-2025-22549,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE YERRI.,AGRUPACIÓN DE OFICINAS DE JUSTICIA DE VALLE DE YERRI.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
103193,BOE-A-2026-1572,SUBDIRECTOR/SUBDIRECTORA DE REGIMEN UNO.,SUBDIRECTOR/SUBDIRECTORA DE REGIMEN UNO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
103195,BOE-A-2026-1572,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
103515,BOE-A-2026-2840,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.CIS.,SUBDIRECTOR/SUBDIRECTORA DE EQUIPO OBSERV.Y TRAT.CIS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
103517,BOE-A-2026-2840,ADMINISTRADOR/ADMINISTRADORA.,ADMINISTRADOR/ADMINISTRADORA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
105602,BOE-A-2026-9631,GESTOR / GESTORA DE PRODUCCION,GESTOR/GESTORA DE Producción,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
105603,BOE-A-2026-9631,GESTOR / GESTORA DE PRODUCCION,GESTOR/GESTORA DE Producción,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
105604,BOE-A-2026-9631,GESTOR / GESTORA DE ASUNTOS ECONOMICOS Y ADMINISTRATIVOS,GESTOR/GESTORA DE ASUNTOS ECONOMICOS Y Administrativos,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
107314,BOE-A-2026-14682,INSPECTOR / INSPECTORA ADJUNTO JEFE DE UNIDAD,Inspector/Inspector ADJUNTO JEFE DE UNIDAD,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
107885,BOE-A-2026-16861,INTERVENTOR/INTERVENTORA DELEGADO JEFE DE AREA.,INTERVENTOR/INTERVENTORA DELEGADO JEFE DE AREA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
